,mse,mape
PETR4,0.14464147272236386,1.1366969120430792
VALE3,0.18857032114375866,0.9671075238780479
BOVA11,0.26940561144569314,0.5843120024938642
ITUB4,0.10013814203183104,0.9969694774981436
BBDC4,0.11374732839280308,0.6905051716017898
B3SA3,0.24794200021745147,1.1844207328570735
BBAS3,0.20116295684501248,1.0948333195139226
ABEV3,0.07489136768277976,0.8975097229933036
MGLU3,1.2176431154346745,1.6125672413582977
VVAR3,0.01673780400380767,2.060885390628674
