,mse,mape
PETR4,0.17077170521850144,1.0504355436895605
VALE3,1.4427874711860935,1.2131504259763481
BOVA11,0.42961841903668196,1.1500914106554156
ITUB4,0.11513358664895336,1.1978609378009855
BBDC4,0.27515700275317545,0.987813368707001
B3SA3,0.2677937825565116,1.033225423009143
BBAS3,0.28234146037841545,1.666190942049311
ABEV3,0.05550858449325315,0.9276567666433123
MGLU3,0.6575290509298127,2.1268721300011113
VVAR3,0.018187326268593807,1.3862693315839372
