,mse,mape
PETR4,1.4048662807587873,2.9114227602868294
VALE3,2.673718495046243,3.0115501847348103
BOVA11,4.206374748771867,1.9035401374594232
ITUB4,0.9712790507029665,2.6868586633773917
BBDC4,1.1084381593432482,2.700508746435571
B3SA3,3.0550537713363335,3.6088544141263106
BBAS3,2.054194211562874,3.5171588617090057
ABEV3,0.6920249964905343,2.530505635879535
MGLU3,9.989401505771948,4.769528229405855
VVAR3,0.13615703566514784,5.2388456870632645
