,mse,mape
PETR4,0.1092929073369156,0.8826172512011553
VALE3,0.28518983583887986,0.8470642683300831
BOVA11,0.24691296509030872,0.5280136264166803
ITUB4,0.046341848769901745,1.004546848768219
BBDC4,0.09859706243175259,0.8647954010688763
B3SA3,0.3019950209347219,1.1828889997504624
BBAS3,0.1888437054051887,1.0774198360470095
ABEV3,0.06233883637490052,0.6690373430590945
MGLU3,0.6564081828705052,1.1668190484984704
VVAR3,0.011470550145963347,1.6852646737693018
