,mse,mape
PETR4,0.1651801691788598,1.3717357680634883
VALE3,0.46571768826628746,1.4286237507684056
BOVA11,0.4487917548373469,0.5824742443437988
ITUB4,0.17813205671083104,1.142074224903616
BBDC4,0.22043343242633504,0.8652065056369828
B3SA3,0.43690714903742467,1.2289512351118983
BBAS3,0.2930546697808812,1.39357951942366
ABEV3,0.13022201679996842,1.1452256847733293
MGLU3,1.7949682923896078,1.978744154183753
VVAR3,0.018268926586185497,2.431804448868259
