,PETR4,VALE3,BOVA11,ITUB4,BBDC4,B3SA3,BBAS3,ABEV3,MGLU3,VVAR3
mse_test_IMF1,0.00042694473850784115,0.0011941162588580757,0.0003651969897418609,0.0006299197919523248,0.00034891463439070146,0.00013424478094377926,0.00024449067068324813,0.0006754466499735229,7.45817386887136e-05,0.0005065641612505246
mape_test_IMF1,110.3456290024408,147.852249889969,214.94173858942406,118.81510086132575,142.22480949760856,134.88235684317942,149.3307483049933,105.17143833442341,249.91760750629507,147.84358840940595
mse_test_IMF2,4.147647539310987e-05,0.00018454349350076977,8.079747332176022e-05,0.00010999100555940946,5.9371741412651194e-05,1.999939717989665e-05,5.77134036166116e-05,8.674692081620134e-05,1.4241061227963136e-05,0.0001769543656562438
mape_test_IMF2,118.32926052403312,244.02669944491782,893.543219788644,340.9725875425996,177.3910513872498,188.18274036489328,261.56556416689176,1432.828528887655,449.3940992980225,126.77637369794925
mse_test_IMF3,3.954871483129702e-05,8.268671063050536e-05,1.8814378794904196e-05,0.00010520637402394243,2.5785126868023483e-05,1.1501353852117162e-05,6.378603020703285e-05,3.42447204328258e-05,2.5791848768165368e-05,0.0001243603186240109
mape_test_IMF3,232.27721873249064,39.65584776438102,40.515568979000534,76.96399459802453,117.79845250229732,87.26809299993457,56.4135084696299,54.28826794649938,81.116593580664,87.43498599691583
mse_test_IMF4,0.0002810030716553601,0.00010756881276163749,0.00011923004754061058,0.00018051762239672332,4.889230716470361e-05,5.236324603656451e-05,0.0001102928484403226,0.0009612437394650185,8.44227680753871e-06,0.00022672710102481294
mape_test_IMF4,65.02971573894781,41.536013692960346,136.99753502803125,126.03682448802422,24.311549407295384,274.12063676972605,55.36838281483074,707.1699864795877,47.8881126158565,113.82615590676586
mse_test_IMF5,0.0009113893403139812,5.397510949145591e-05,3.867382592963973e-06,4.406090304036873e-05,0.0001181779627021753,8.219216509187943e-05,0.0008009838331623019,5.730630432320215e-05,6.941768868529461e-05,0.00016333930873911056
mape_test_IMF5,5.707472994064846,14.697355328923658,0.6966179085511359,11.8913628937642,13.373152160117776,4.556597703355361,13.450694360504558,34.09258122434326,4.024940446320455,34.43968698617373
mse_test_IMF6,,0.00015316396270026724,,2.290297250427148e-05,2.1006029017708736e-05,,2.564444531287776e-05,7.278889038368222e-07,,1.3326513667968877e-05
mape_test_IMF6,,1.7108697781651458,,0.7785791116119787,0.7155537299183833,,0.7275542410026798,0.16588748644222814,,1.6545470970785858
