,PETR4,VALE3,BOVA11,ITUB4,BBDC4,B3SA3,BBAS3,ABEV3,MGLU3,VVAR3
mse_test_IMF1,0.0005328624689537902,0.0013234041030164233,0.00038904629911885896,0.0006155072584142984,0.0003967923316038013,0.00014245758073190757,0.0002951721381191589,0.0007918449365723461,6.562347083137982e-05,0.0005525010178453482
mape_test_IMF1,101.6088965347059,138.77403492176728,106.64113730537817,206.5308865561748,140.0089298828763,109.28443570527793,255.06876075940167,142.4228889945386,142.6123926947349,119.05692292418455
mse_test_IMF2,5.8502878407879715e-05,0.0002603872640272041,5.961388935975394e-05,0.00011565887446293113,7.746770019946722e-05,2.0677520619818597e-05,4.36015179987585e-05,0.00011673462141939325,2.2989445948165842e-05,0.00010887931572246134
mape_test_IMF2,156.06958661923233,120.25123968035001,229.89404855425835,212.50788402796158,1899.4072082778314,168.2280789458921,245.61317593346678,121.98637907657151,488.42073348463384,139.99443587306996
mse_test_IMF3,6.538789289474747e-06,4.229109797231155e-05,5.462921660869754e-06,1.3347533743957094e-05,3.0829205086960455e-06,4.311652810766134e-06,9.243043907566308e-06,1.3196353872032089e-05,6.257347457666799e-06,4.663012119542185e-05
mape_test_IMF3,32.20228904892984,40.36525008500152,33.59194071085441,26.389063295161908,28.63256428029991,56.35191362991667,29.379702299112974,26.987753210782884,30.412881054201,73.79462360367948
mse_test_IMF4,0.00023344562692408953,5.887186546248949e-05,0.0001111356494607347,0.0002312406470915512,0.0001541642310135357,2.2773752500920537e-05,0.00014312159951979014,0.00042215718627142834,1.2634943215664637e-05,0.0001429993748403532
mape_test_IMF4,68.37006740610569,46.63872062716743,51.547192573135504,177.28370067998483,58.979691745485496,134.91634144900917,86.21160743376315,76.96472941478618,42.5606758387344,120.68400302791598
mse_test_IMF5,0.00026643543190463985,0.0002133364482968634,0.0003246771745811272,0.0006575172015500899,0.0004205489894835645,3.2256213782340535e-05,0.0013962315361724501,0.0001972023867758149,0.00010349872312325835,0.0008097642418793917
mape_test_IMF5,6.285096301181111,30.392919018853178,5.18673682520212,26.519590985600093,9.371458649855697,65.48985826671706,27.641760569753686,96.86992608090341,5.438488569976073,121.55962535968163
mse_test_IMF6,,3.917228062297247e-06,,5.807639686222771e-06,6.596139036999489e-07,3.451699907661178e-05,6.65876712157052e-06,4.900461278723725e-05,,0.00044389551393144214
mape_test_IMF6,,0.24382440676683717,,0.370920107520426,0.1275272663193866,2.5683666316798166,0.43041339767519926,1.5736171985251297,,7.525685427996718
