,PETR4,VALE3,BOVA11,ITUB4,BBDC4,B3SA3,BBAS3,ABEV3,MGLU3,VVAR3
mse_test_IMF1,0.0005063873374759243,0.0012869964817679724,0.0004113927964843085,0.0006383564467011786,0.0003546538476100081,0.00015897461578424872,0.00030418617467150075,0.0008223643280935335,6.624729250285949e-05,0.0005253387755918262
mape_test_IMF1,108.5622495011408,109.71104823919387,151.38228270840094,204.77129135412744,103.68170541998236,206.10497863297778,145.0074219024439,167.74060070760467,366.6476733667639,220.13628974854987
mse_test_IMF2,7.919401491642302e-05,0.0002970638574269774,5.67744537107939e-05,0.0001628802538816578,5.6631352961996104e-05,5.1228969396781656e-05,5.370979180978082e-05,0.0001647117988532746,1.5093652764479035e-05,8.903962739579244e-05
mape_test_IMF2,115.05833246944599,161.2596638542985,1033.7857760877387,126.85835776133614,181.08884922364655,320.62924556074154,146.33303077520114,254.3384647219509,292.7532714567245,87.42543626032813
mse_test_IMF3,0.0002397682597782936,0.0007317192895839065,0.00011171536633854383,0.0003001871798783151,6.661744549632878e-05,4.478291802498718e-05,0.00018804880295894948,0.0002042364415129367,3.809339846117665e-05,0.0003048658902158481
mape_test_IMF3,183.9919305771372,183.0873128078662,147.81757612762564,127.71288896778827,158.8428344817213,186.52246151832017,148.31329778109023,112.9326535027241,88.98027869814278,199.31224641599016
mse_test_IMF4,6.210875071504935e-05,8.01410217364027e-05,2.5228921144931412e-05,4.194887680242712e-05,3.092053149380835e-05,5.729361359959885e-06,3.4284209247854665e-05,9.481285830177973e-05,1.7874691393757559e-06,3.55283957787816e-05
mape_test_IMF4,42.35979735424241,47.54828911995356,29.034227471106206,117.81529080143582,55.65300100231235,54.37555065868278,34.782848539097564,47.918785310507864,47.851887328103224,63.88318629150531
mse_test_IMF5,1.840353554639697e-05,2.613991710869728e-05,1.0894109631750736e-05,2.6895173445953207e-05,1.767757678980875e-05,2.384063619941836e-06,1.5995964885271737e-05,4.921265206176333e-06,2.5293847408653716e-06,1.6201501882222172e-05
mape_test_IMF5,1.3357867753375257,15.617559119471567,1.0508583078452753,9.944472397123622,5.962698156198125,12.764510714710656,5.215908711252125,18.948731357629555,14.340421269297313,22.50256407964561
mse_test_IMF6,,2.506140529519281e-06,,1.902119475975502e-06,1.0707206364699543e-06,6.928800283787793e-06,1.0711931425200165e-06,2.149160211646557e-06,4.1885490465408424e-06,9.52631940034051e-06
mape_test_IMF6,,0.3025176572435636,,0.23798220765313252,0.1783625657763796,0.8641814495226798,0.18238525857012503,0.2703100700705386,0.8149613789688828,0.9955675053997513
