,mse,mape
PETR4,0.1605720564860434,1.0355240284449536
VALE3,0.16391104135957538,1.0087363728083827
BOVA11,0.3338260946239273,0.6724421064524484
ITUB4,0.10654037548749286,1.070323169619054
BBDC4,0.13325937000790117,1.0570108068545296
B3SA3,0.29919406785249186,1.301632123705194
BBAS3,0.2283258360978399,1.2302146905059657
ABEV3,0.0721723609302898,0.9282203414143552
MGLU3,0.9008738333875441,1.9285981623968889
VVAR3,0.02304573631773606,2.2638049046941884
