,mse,mape
PETR4,0.38974974699259435,1.267087160469956
VALE3,0.29738736976636854,1.2096423013869575
BOVA11,0.5970885642698431,0.6312410808120077
ITUB4,0.07465164891919097,1.0288472431315498
BBDC4,0.23127279148859395,1.5458708284873364
B3SA3,0.5757326697501186,1.291855332206759
BBAS3,0.3968141606516787,1.9875384292003269
ABEV3,0.06806431892560627,0.8912458699227374
MGLU3,0.7734425819240257,1.5543986385421742
VVAR3,0.06702434534129927,2.4032298374561614
