,mse,mape
PETR4,0.10832315957275238,0.9548335952212701
VALE3,0.2491758464509456,1.0038528192277878
BOVA11,0.25926572578633017,0.5968691996116624
ITUB4,0.10777463548558913,1.107892513246958
BBDC4,0.0917641144186733,0.8132186528024652
B3SA3,0.2669489785856181,1.2479483628742973
BBAS3,0.1654869394819879,1.1357159837276392
ABEV3,0.07560369150525795,0.8312323306088893
MGLU3,1.1425283026923203,1.7086196965538634
VVAR3,0.01502582983619575,2.037798728584591
