,PETR4,VALE3,BOVA11,ITUB4,BBDC4,B3SA3,BBAS3,ABEV3,MGLU3,VVAR3
mse_test_IMF1,0.000516618448963296,0.001242532170967793,0.00034120523428947977,0.0006089337435679864,0.0003105706073205059,0.00015508043093778352,0.0002832938235067372,0.0006740038737719588,6.143759062443602e-05,0.0005025104363695009
mape_test_IMF1,150.0216748731268,235.37729950602747,123.02401766174418,137.7224996738933,157.97523790611524,260.5465917646307,245.51912717408308,157.82410879633005,105.43874823556672,131.51984542427385
mse_test_IMF2,4.552237567264623e-05,0.0002056574646206803,0.00017017931681305424,7.384316099366495e-05,5.726208366298332e-05,1.9603665649497123e-05,5.515457265322809e-05,0.00017258142198321928,1.9460246126475805e-05,0.0002775925374738442
mape_test_IMF2,130.49356891752595,133.55791886256884,1416.2960181334277,154.49552913993944,121.96538081071434,176.19316654635432,155.71507447396846,239.52765200445052,254.170126465406,252.28029226059613
mse_test_IMF3,3.184638978869531e-05,7.743764532374892e-05,3.881788675524208e-05,4.78287832375127e-05,1.7494621150340587e-05,2.422349157694767e-05,2.548001393177822e-05,4.1022038559379405e-05,1.1016133466591118e-05,0.00013142634014408702
mape_test_IMF3,81.91763507764055,60.00054513367353,108.06678847988795,42.72509807395405,157.7038121930672,87.28299117425806,94.76698860202376,125.49160018295377,41.86273611791862,148.70547687806
mse_test_IMF4,0.0002019323749860823,0.00014128216612220668,7.795840877150066e-05,8.917015108609677e-05,7.182977359571753e-05,2.93855444775218e-05,9.037864623659483e-05,0.00047972427897458996,1.8893102532339095e-05,0.0002989197561714138
mape_test_IMF4,67.4118407513005,38.87230143952347,56.895234907416615,66.00064603082149,43.21580448413616,173.40319899091637,46.801478454210816,65.55370432134178,128.83564745710882,324.9679551962463
mse_test_IMF5,5.0208973419056966e-05,0.00021212302137666147,9.320880244572682e-05,0.0007391065065006527,0.0017669539892468222,5.314484776974867e-05,0.00023463065241513675,1.0116756566991624e-05,2.525637825471756e-06,0.0002498917208541538
mape_test_IMF5,1.2259190592463047,26.878845197096112,2.1102887580441974,28.870703265636543,28.08981368078227,66.44528080860826,34.63958107858055,142.67575010227202,5.780079016885313,33.93454594328395
mse_test_IMF6,,0.00017087854954187464,,2.1790637544633063e-05,0.0021517815078279236,1.3694114453894143e-05,3.017495478441744e-05,7.280902322875929e-06,1.0222175566817237e-05,7.284487301200346e-06
mape_test_IMF6,,1.8900421835685082,,0.74866394744702,7.8670293252036245,1.2891050029071376,0.7841458474410555,0.5259811807091688,1.168599864299497,1.189885036492239
