,PETR4,VALE3,BOVA11,ITUB4,BBDC4,B3SA3,BBAS3,ABEV3,MGLU3,VVAR3
mse_test_IMF1,0.0005201245623694978,0.0014278857555715912,0.00039351205326010276,0.001115960790926158,0.0003807897594828639,0.0001426373487423899,0.00035866663409806664,0.0007627463280692857,6.552291014612653e-05,0.0005390422965568503
mape_test_IMF1,116.64717483137773,218.31551178592656,126.29796382529418,281.82938993789645,124.75796827509744,104.23804071348665,546.9300244685611,129.64524779069947,119.77644167875856,138.45032333240889
mse_test_IMF2,5.5909899147171645e-05,0.0004311945895386857,9.305602695662625e-05,0.00011286823954227496,0.00016752798357948324,3.058119512365695e-05,8.620812337393708e-05,0.00012024946410469091,1.5585741342167525e-05,8.467471045691763e-05
mape_test_IMF2,354.24891635021714,156.25370708040066,230.91425168309402,147.55250821651398,204.89750576845302,97.57835462970804,194.1012825089028,135.28936838610605,1074.0339991316673,75.43673466463005
mse_test_IMF3,1.2513869262440174e-05,4.989661690310495e-05,1.4284909091056695e-05,1.1561779046901631e-05,3.837209410280585e-06,1.1383915580154686e-05,7.4308077585436855e-06,1.994508526059393e-05,5.0024650461078125e-06,1.5962801789814857e-05
mape_test_IMF3,542.2154706466363,37.249069053246075,102.44554408644342,18.88742050796437,46.71011834902978,118.77928119775143,29.018442472212747,45.167110831532916,39.13908249045539,29.228316059608268
mse_test_IMF4,0.0005051444000347814,0.00021299169032409123,0.00016494013767160264,0.0007699991818466629,0.000234418155210307,8.155848931772396e-05,0.00013683060913876753,0.000665560788344262,8.081962151299852e-06,0.0005255098772123153
mape_test_IMF4,97.77340069277811,93.21210742865512,89.50004669311646,4674.600112449445,67.0750216113535,278.19817893860187,369.9853903045431,103.21120162451692,62.59582702716929,701.9924025990227
mse_test_IMF5,0.00010378511609214668,0.00038367799528767207,8.767342749009377e-05,0.0006030500690921197,0.00021779300387698975,1.2996539173438844e-05,0.000147754029118967,5.122519657164567e-05,0.00010074689071320626,0.00029898207534635436
mape_test_IMF5,2.268385953031535,51.03960538667962,1.829608017575397,32.90019237306469,8.580110813920125,27.207703884130304,10.504605211845684,987.3853832021542,64.2252952236377,89.95575440144302
mse_test_IMF6,,1.77672686226482e-05,,1.6665298627271353e-05,8.583140843017435e-07,3.6285336380368725e-05,1.137962699130664e-06,1.5525344759445423e-05,1.6986786891358863e-06,9.224837110158822e-05
mape_test_IMF6,,0.6962098908672353,,0.6298585968065886,0.1336114379874199,2.0863986665513945,0.14665058524183142,0.8364980796914411,0.7813302679268574,79.4864093700175
mse_test_IMF7,,,,,,,,,,2.905681444027574e-07
mape_test_IMF7,,,,,,,,,,0.13106931014469908
