,PETR4,VALE3,BOVA11,ITUB4,BBDC4,B3SA3,BBAS3,ABEV3,MGLU3,VVAR3
mse_test_IMF1,0.0004776691948435539,0.0015042805485956496,0.00036921067719241247,0.0007798685651278802,0.00035235905148568524,0.00015089324516100462,0.0002647147146169491,0.0007670502760307564,6.47495851405038e-05,0.0004970387897860377
mape_test_IMF1,111.50069016027162,306.2427638418356,110.71933698505678,170.33852116617126,107.04149174790867,130.2970201772286,151.28645790122957,127.58667996100124,167.6763423264146,120.36758323921322
mse_test_IMF2,6.800444236817392e-05,0.000261252029629989,8.844999851070716e-05,0.00018899116758863625,9.35238631813631e-05,2.4007286983466877e-05,4.6226165428963755e-05,0.00010757534219790817,2.4188216112138303e-05,0.00013183767936517302
mape_test_IMF2,113.22359107081974,117.45214579186514,111.53403182392172,219.3824880917794,1303.7765303997264,103.98310067844847,355.6511002481928,89.55669035914302,337.9265757947577,177.36131360550732
mse_test_IMF3,1.6232021024914936e-05,2.8742846806142413e-05,5.7381085073309e-06,1.2326562700025625e-05,7.534472604311329e-06,1.9156501997564784e-06,7.974219857180876e-05,1.1692704122880523e-05,1.372831238861075e-06,1.3949974736170054e-05
mape_test_IMF3,72.33530156362961,51.21359640040954,55.76507448953093,29.281855434934517,140.02073989710578,27.946536310626648,146.40600190246374,288.5390273644223,29.320395426593716,49.89484301511979
mse_test_IMF4,6.146871774340193e-05,7.764081505203535e-05,2.5852062721125212e-05,4.413757582419414e-05,2.9905945069032793e-05,6.023102061019731e-06,3.343028679075908e-05,9.565336533492067e-05,4.721821641237711e-06,3.976362757146712e-05
mape_test_IMF4,81.14149109805606,96.53028441197554,47.97360425045133,37.22999297811421,68.8315783037754,85.34866786886062,46.778072160072156,63.874983022950246,43.300476939253954,52.06530851414487
mse_test_IMF5,1.822070235416443e-05,2.635434095934324e-05,1.0867073728229684e-05,2.6745077858535478e-05,1.7765113750961172e-05,1.3502778947691958e-06,1.57944362241036e-05,5.273902199065716e-06,3.0244570293464084e-06,1.5753528368802134e-05
mape_test_IMF5,1.3189135317380882,13.248489175318776,1.0442559047666338,9.668536014124317,5.589572765537131,11.098734769261988,6.7253608263621905,8.464456191146436,24.69928039485185,31.98443569441882
mse_test_IMF6,,2.5003258329173893e-06,,1.8941244578428358e-06,1.0547849884803234e-06,7.268075196259219e-06,1.0633003915215555e-06,2.1090811901164166e-06,4.397364525075788e-06,1.0222597969499294e-05
mape_test_IMF6,,0.30268248332602504,,0.23843201727182334,0.1764384247990493,0.8475259805613675,0.18133394787222368,0.2715101152928989,0.8666904506209709,1.0517472425840564
