,mse,mape
PETR4,0.3205408540876765,1.3636924291867831
VALE3,2.3488215199045164,1.488756324188658
BOVA11,0.3029487384646377,0.978454658300383
ITUB4,1.2390215630950308,1.4396734772468516
BBDC4,1.5459663941707682,1.9323906254408656
B3SA3,0.19974956964945687,1.645535945419727
BBAS3,7.672409576236656,3.614617636339957
ABEV3,0.12630672588636088,1.0104035112933076
MGLU3,0.5699829565388291,2.9209074552546834
VVAR3,0.013205780253300695,2.4146063342667765
