,mse,mape
PETR4,0.12179179764900837,0.9819586577916859
VALE3,0.3320536406060432,0.9114882329113507
BOVA11,0.23197703654890725,0.5361938330783591
ITUB4,0.0655713406359518,0.9287585590900032
BBDC4,0.13618395811149006,0.7792775151171697
B3SA3,0.22581529783089063,0.9443712743647991
BBAS3,0.11190349427290341,0.9550775598306092
ABEV3,0.05839056529100561,0.6405176698872737
MGLU3,0.6175393891733924,1.0799589877808757
VVAR3,0.014736830851831181,1.475307492135686
