,mse,mape
PETR4,0.0951655953465526,0.9419366696793323
VALE3,0.36046958438633914,1.095603417245452
BOVA11,0.26651982909110467,0.5991660596507502
ITUB4,0.0949456149483138,0.9777252194370398
BBDC4,0.11404940193134981,0.9445157857273958
B3SA3,0.27553138595104526,1.315090434797122
BBAS3,0.18478862337618746,1.1208378919692639
ABEV3,0.07507455642418574,0.9847967511127607
MGLU3,1.0141714790511211,1.689915144845407
VVAR3,0.015832463034467958,2.1171235354597497
