,mse,mape
PETR4,0.416430476434677,1.3838620782051807
VALE3,0.28803283632913224,1.4693034510088996
BOVA11,2.2380552178863793,1.0610970624564997
ITUB4,0.06903226437858219,1.0066073622431841
BBDC4,0.08674444348263712,1.650182084199957
B3SA3,0.5114662828758444,1.7797273451230191
BBAS3,0.5652309040389564,1.75664858852982
ABEV3,0.15462536494720736,0.8270015633158865
MGLU3,8.229401503606946,4.612347308218063
VVAR3,0.019123400267409205,2.9568843929943776
