,mse,mape
PETR4,0.14903435250865024,1.064134230872873
VALE3,0.18499400558416426,1.0354365680334092
BOVA11,0.2871476584015035,0.6498637029228521
ITUB4,0.10439237515819948,1.133133231525417
BBDC4,0.13729126640037784,0.9416043360660925
B3SA3,0.3574490053081185,1.397554106654613
BBAS3,0.2010455884604986,1.227707980011382
ABEV3,0.08068483963046598,0.9976610374471271
MGLU3,0.9223216362713708,1.9306775800942466
VVAR3,0.016780876524880244,2.1681296630456837
