,mse,mape
PETR4,0.20844165898823014,1.7528352845441817
VALE3,0.6438123814205255,1.125786686295543
BOVA11,0.4676474803509285,0.9851275373773943
ITUB4,0.4078183417779616,1.041037674552098
BBDC4,0.20440669024725497,2.4592203500387213
B3SA3,8.39227637024551,2.6732704789990693
BBAS3,1.8707114855932554,2.4355096773365554
ABEV3,0.11300791876869196,1.3662260315028258
MGLU3,11.72931798568199,2.7852952875935264
VVAR3,0.440108513974803,5.182821166174991
