,mse,mape
PETR4,0.11248275540006557,0.9178945952468474
VALE3,0.7435200926108212,1.551015701330453
BOVA11,0.3284893577448035,0.6111847139207998
ITUB4,0.03938563369749645,1.095990130263252
BBDC4,0.09737618572894065,0.7188353557005234
B3SA3,0.2701499532442244,0.9738952843860607
BBAS3,0.23615999065957938,1.1175113056764785
ABEV3,0.052433536427413316,0.9871600633338159
MGLU3,0.6025951900681347,1.2152336626092095
VVAR3,0.019707022328835342,1.357229263958478
