,mse,mape
PETR4,0.13187949741775212,0.90311689614737
VALE3,0.29147969878524316,0.9807441241185183
BOVA11,0.287846216347601,0.6599701005725198
ITUB4,0.05161931268397191,1.0462868242472307
BBDC4,0.09897017931216606,0.8412993464357348
B3SA3,0.26168876768645993,1.2279737297874045
BBAS3,0.1198355464225981,1.077566473765801
ABEV3,0.05435968942770186,0.6853579939960754
MGLU3,0.6151429833168237,1.4577056891172373
VVAR3,0.011362826590072065,1.9992796642431705
