,mse,mape
PETR4,0.10525386357866552,0.8617394204027327
VALE3,0.7077504743156512,1.643323545619189
BOVA11,0.43153209906452605,0.7167129839613121
ITUB4,0.05559086965244718,0.9409550265265015
BBDC4,0.07728152320520838,0.6818729912151984
B3SA3,0.4016669181901102,1.2849050126662254
BBAS3,0.15185494877001599,1.1611784761734587
ABEV3,0.04900703481570866,0.7136661315075168
MGLU3,0.7231153258725831,1.1920860144139087
VVAR3,0.013858520137679731,1.5880239790189352
