,mse,mape
PETR4,0.505946147887944,1.9395690717769531
VALE3,3.596268490978304,1.7171548865036603
BOVA11,1.9513687294617903,1.4932022976936636
ITUB4,1.0249819750893738,1.629520754742419
BBDC4,0.5278229500112513,1.8881534432954123
B3SA3,0.6431970095858076,1.4984350760075107
BBAS3,7.305162432365443,2.896898839789821
ABEV3,0.10308110228459594,0.9521493997714088
MGLU3,2.176020928979583,2.097974849224145
VVAR3,0.3004915032405295,4.203433486680529
