,mse,mape
PETR4,0.29864489576872183,1.2448433627911413
VALE3,0.4510555759269145,1.3072686642152263
BOVA11,0.8767567065425197,1.119177630934414
ITUB4,0.5561946771480344,1.0282078724759824
BBDC4,0.4157701793337966,1.6876831368088843
B3SA3,0.8312885477421155,1.2182574648728175
BBAS3,0.4508520065730475,1.397611593194009
ABEV3,0.05702885582063163,1.057304136242081
MGLU3,0.7686935650855732,2.7301305338632416
VVAR3,0.02021420714577651,2.360137924078876
