,mse,mape
PETR4,0.08997077809296797,0.7925787851640893
VALE3,0.5349085450433072,1.347853236303944
BOVA11,0.40090564038950943,0.5682399341481854
ITUB4,0.10282621918289968,1.1433670606804647
BBDC4,0.09660908629455554,0.8444098987459122
B3SA3,0.2226517076719232,1.0245690252610513
BBAS3,0.16359267346494524,1.0366857928549487
ABEV3,0.05859244852066722,0.9469326125121502
MGLU3,0.6879126934329022,1.285520362112696
VVAR3,0.013370604600375645,1.8166256005087238
