,mse,mape
PETR4,0.33841614621020266,1.2680342311038844
VALE3,4.770286786222348,1.3051925078137592
BOVA11,0.38257725445627194,0.9240539075154101
ITUB4,0.6908425194751899,1.2078888624220918
BBDC4,0.12536529061507068,2.586075370503085
B3SA3,6.44374838819381,2.05707206466629
BBAS3,0.5211089428552821,1.8214479003059927
ABEV3,0.12846790415178228,1.1008187218013625
MGLU3,1.2909348242341427,3.3275329084337826
VVAR3,0.026515632671553695,2.1734825328342993
