,mse,mape
PETR4,0.13920071178957222,1.4814349750727287
VALE3,0.8070224696437491,1.0046579428219415
BOVA11,1.1432471628224594,0.6918683427825195
ITUB4,0.05222115277811946,1.0261275841259803
BBDC4,0.1818184035551922,1.9647468152888443
B3SA3,0.47286147803222683,1.4350292417727057
BBAS3,0.6796922657097343,2.039793694206072
ABEV3,0.10897149894219024,1.360177613847847
MGLU3,1.8179802653363488,2.873172353879989
VVAR3,0.014972886327128484,3.3454899937979157
