,mse,mape
PETR4,0.10669212547829748,0.863038149110695
VALE3,0.2827701955381983,0.8987351084874202
BOVA11,0.2243723691202077,0.5611476313130328
ITUB4,0.05148846810789604,0.9590716634506388
BBDC4,0.127489966925674,0.8557746686963932
B3SA3,0.374885246676297,0.962870336958537
BBAS3,0.11919591674661445,0.9943682051276205
ABEV3,0.05211249810851663,0.8380750174229974
MGLU3,0.9842449464626987,1.1344051753890179
VVAR3,0.014762184936388874,1.9152435258607652
