,mse,mape
PETR4,0.13471790336421255,0.8776755283813544
VALE3,0.36552166093884714,1.0330192242382321
BOVA11,0.3329406971483506,0.682416186577791
ITUB4,0.05956632517904816,1.0733453153992196
BBDC4,0.10039066202100186,0.8568340093381396
B3SA3,0.2622689219130324,1.2088641374183113
BBAS3,0.17406770508272615,1.1864455699474987
ABEV3,0.04674417106633806,0.5862022902897323
MGLU3,0.6856100795803037,1.4968034141091835
VVAR3,0.010201817877982878,1.99112074144583
