,PETR4,VALE3,BOVA11,ITUB4,BBDC4,B3SA3,BBAS3,ABEV3,MGLU3,VVAR3
mse_test_IMF1,0.0005986553222005529,0.0012997016922118574,0.0003382890014168621,0.0005866387053039826,0.0003043371490896817,0.00014420609542708558,0.0002561309349542083,0.0006717686943433864,6.56836338916053e-05,0.0004861877741701635
mape_test_IMF1,176.40727645644722,156.23557717485468,129.84139452014546,115.18071988565612,158.26103707640573,177.4498527562022,640.6568870171088,108.70740577808718,336.7081013296716,425.32728465319167
mse_test_IMF2,4.268198002895736e-05,0.00021923663597303884,0.00022752692469727717,0.00011312428718757842,0.00017426361568245992,2.406584829449839e-05,2.9554570208152714e-05,7.726690304751489e-05,2.937128616822235e-05,9.326368280108609e-05
mape_test_IMF2,162.63948545561325,134.3384490063429,578.7076645108582,166.68692496019327,571.0537089802092,100.38715773644111,169.70196033113186,99.9414333681691,3246.896109319851,92.66504673490734
mse_test_IMF3,2.585856947124101e-05,0.00011986861931997489,2.415903717798976e-05,4.70067475920182e-05,2.7186723243922424e-05,2.9639255997953713e-05,3.117568354812126e-05,0.00011796108092110398,1.4433411037160353e-05,4.607039528172788e-05
mape_test_IMF3,564.6674719261431,126.20160188926184,55.99457017038303,85.84536213384153,108.54620823186987,106.18062673925168,720.5979067760433,147.1779273704203,35.3511401800531,53.509853537713525
mse_test_IMF4,6.243050103392589e-05,7.154770660721044e-05,2.526162348929791e-05,4.2807581281837285e-05,3.113316028816092e-05,5.436564837995401e-06,3.4829385617521254e-05,9.509050807766967e-05,1.9089621617937166e-06,4.192259760646159e-05
mape_test_IMF4,40.63820585605722,46.35124546324695,26.62432958210758,96.81280470356873,30.891858047877097,137.80342702850615,62.75980331724025,93.72091186462929,54.9350510146106,49.34979667769665
mse_test_IMF5,1.835255805992068e-05,2.568974621573831e-05,1.090171198041349e-05,2.686818101274292e-05,1.7776728734232616e-05,1.011178302841551e-05,1.6145010985034397e-05,5.242397764830642e-06,2.6173976541730644e-06,1.7466241573603906e-05
mape_test_IMF5,1.3374462822442774,17.977415209116106,1.0517198361931497,9.703047800624436,5.3940432364464685,1.1320805768761575,6.804987963754165,8.4958981287037,209.5640996390951,17.619387349320984
mse_test_IMF6,1.5111694106340347e-06,2.4282070294596287e-06,1.6631618428727096e-07,1.883993910559393e-06,1.0608601944195425e-06,7.49365106691861e-07,1.0801345204658246e-06,2.1081801296797154e-06,4.204178560534415e-06,9.272970741251516e-06
mape_test_IMF6,18.8155062617428,0.2990131242012249,20.85144210260876,0.23718860562439303,0.17765953908972398,10.450997273637345,0.18338315057872687,0.2719922465934147,0.8110488958799283,13.022369256923113
mse_test_IMF7,6.981476738583928e-07,1.9131996340064763e-11,3.039359625570627e-08,1.7933706761196237e-10,9.670063237856257e-09,3.5856997035608533e-10,1.6928639275651135e-07,4.9088201837745076e-08,7.578457187351029e-09,4.7074428978475335e-07
mape_test_IMF7,0.3461705146290995,0.004480896231734635,0.06341206454991377,0.005792065553179731,16.020233395762293,0.008124287845594755,0.19363452667310474,0.10003123620605363,0.04130962576703074,0.19468105377182712
mse_test_IMF8,,,,,5.984979425109419e-12,,,,,
mape_test_IMF8,,,,,0.0009207041809705452,,,,,
