,PETR4,VALE3,BOVA11,ITUB4,BBDC4,B3SA3,BBAS3,ABEV3,MGLU3,VVAR3
mse_test_IMF1,0.0004841864223675774,0.0011085479708812208,0.00033807811916058923,0.0006362685186802445,0.0004288799172206987,0.00013802565600060066,0.00025171667644916657,0.0007182483909980428,6.524252826689016e-05,0.0005556707893653321
mape_test_IMF1,224.0330530689,191.94239481588528,119.73208382480227,134.92467476589658,212.39701502508623,117.11322061044989,109.93576945354305,126.6394859269322,181.7876084508593,149.95036908142526
mse_test_IMF2,9.068536141700252e-05,0.000249261671658753,4.365112849840715e-05,0.00012120606996150526,7.677898180072914e-05,3.9312412942630054e-05,0.00010480056366456585,0.00014739166071135065,6.38916222450054e-05,6.395251735279144e-05
mape_test_IMF2,267.7725974997133,362.78076454769365,232.19075453610617,147.5212098625627,213.70958282478892,287.71202801687366,151.61670722833446,365.23111391113036,345.10673943191625,138.38548753500964
mse_test_IMF3,2.8499868748120563e-05,7.722974471250961e-05,2.090770840946847e-05,3.4462245622462795e-05,2.0948313546509313e-05,9.30774633596125e-06,1.8704472066342216e-05,7.242498110662012e-05,1.1237066447025644e-05,8.572685740819941e-05
mape_test_IMF3,67.42071008255422,64.23898929844044,73.75721843293151,61.69004328840529,94.32878814951513,1006.0111535604808,66.4146298200337,53.75000380342635,160.2390224851257,228.84040448119936
mse_test_IMF4,0.00013670578337459397,7.302900885719506e-05,6.505854496225124e-05,8.85789112147295e-05,0.00028773915873686254,1.8526263821294545e-05,9.237870476710724e-05,0.0004988634516332857,1.8896085213170938e-05,0.00027210185165524683
mape_test_IMF4,73.88240405046874,48.287099068196845,48.23481189672458,59.16608992886133,48.822706096065325,110.54583584093263,70.72122535431579,68.87365803077957,97.92696755149821,198.89732774332438
mse_test_IMF5,2.8096979570694294e-05,9.33094058112223e-05,3.6039699991036474e-06,3.210631089183446e-05,0.0029335476936025373,1.6384541242721324e-05,3.085766389986242e-05,3.343628269010735e-05,0.000282581007621063,4.680777592433094e-05
mape_test_IMF5,18.19475334112795,17.86079909980527,0.48833690982289607,9.516715154789948,55.970548633717,2.2389119283678744,5.1379207679228225,273.12168732704924,240.761829323352,28.448935026191368
mse_test_IMF6,9.311181444447598e-06,7.345952073736175e-05,,6.245879631681525e-05,0.0002444439029742567,,2.3260743740798966e-05,2.0671941060850327e-06,4.185457218832457e-06,3.5690365634257306e-05
mape_test_IMF6,0.5708197441215368,1.1346559181732638,,1.1960401341895772,1.922987920410713,,0.6304707300352618,0.28363422186893045,1.4649634493447965,22.97101199203944
mse_test_IMF7,,,,,,,,,,2.093532800451411e-05
mape_test_IMF7,,,,,,,,,,1.235588194278835
