,PETR4,VALE3,BOVA11,ITUB4,BBDC4,B3SA3,BBAS3,ABEV3,MGLU3,VVAR3
mse_test_IMF1,0.000501526490512313,0.0013283913086790723,0.00037942860012799045,0.0006371290813968658,0.00033983465874060613,0.00015202765790449304,0.0002718926143010519,0.0007624612641001905,7.450240146741744e-05,0.0005201820009621416
mape_test_IMF1,112.04107819118998,103.21660077545498,104.39701527053332,120.45698053150915,109.4671005427724,135.26205837919787,143.8659900324655,124.2214997190567,178.84124665403962,106.40677788559327
mse_test_IMF2,4.881622925227574e-05,0.0002636254732648379,7.254510039205614e-05,0.00013848253594962005,7.099989400804418e-05,2.7907551562175018e-05,5.297782871836412e-05,0.0001287600571371194,1.0512313330959967e-05,0.00011002947547680883
mape_test_IMF2,153.66890001304162,103.9782032044367,607.6110103029142,172.82409579576563,116.49689758992403,103.49346722044528,140.03690219771917,114.63524561231344,278.57492704326955,196.806952650241
mse_test_IMF3,2.544878882499947e-05,7.399743933111527e-05,7.278329095160659e-06,2.740770320350982e-05,1.646983436719098e-06,1.3672477114422446e-06,7.513653168350399e-06,7.64256978900477e-06,3.868504700229995e-06,1.470551362999912e-05
mape_test_IMF3,31.290764648620872,73.2812744411318,43.48729064504216,64.6648908505391,15.149083744598371,53.799954312298105,24.36589790684903,54.05020554849372,21.610990756652843,39.65053918095248
mse_test_IMF4,6.249820037284338e-05,7.958677480877228e-05,2.5820793265260527e-05,5.7658998057770757e-05,3.123973681503213e-05,5.679447697042874e-06,3.338416435177444e-05,8.822248568153653e-05,1.940999412643559e-06,4.016882921871398e-05
mape_test_IMF4,36.22812546786475,50.165902810963956,28.048627443182166,81.44905019181677,32.6897874443753,136.57615460303478,65.40396375906847,58.804088959858824,70.45640838617486,67.05932880345027
mse_test_IMF5,1.834173077565985e-05,2.635614508723635e-05,1.0934018474145368e-05,1.5340566264548075e-05,1.7862296592670043e-05,1.944036864906065e-06,1.575601962042425e-05,5.84802691847758e-06,2.8888085583585835e-06,1.6025154806035697e-05
mape_test_IMF5,1.331395104113394,15.289065125601468,1.04864094485194,12.617603432968547,6.95716892359984,11.429342395438933,5.847436080001658,12.870060541995592,11.677902485662708,74.24165760267776
mse_test_IMF6,,2.4971562289334176e-06,,3.684143012586068e-06,1.0832312327033423e-06,7.019937538457746e-06,1.060136640194911e-06,2.3722294102649334e-06,4.264190459661306e-06,1.0339362539219547e-05
mape_test_IMF6,,0.3023305771133767,,0.35257340123566394,0.17892663030406736,0.8121161223091583,0.18096753762319967,0.30810556952473145,0.7987349352601909,1.055569122931103
