,PETR4,VALE3,BOVA11,ITUB4,BBDC4,B3SA3,BBAS3,ABEV3,MGLU3,VVAR3
mse_test_IMF1,0.0004834174216091852,0.0013106588055731227,0.000384871180739767,0.0006292478988662203,0.0003728472138211592,0.0001560121720717888,0.00029155985698703217,0.0007605260351151979,7.808212390883026e-05,0.0005323117845595717
mape_test_IMF1,105.10909415047156,162.8562543171023,136.70367862331494,116.174558464692,105.90055713983342,183.14839417879472,291.4906281700743,113.86646359361725,226.32549573050275,130.98969490800067
mse_test_IMF2,0.00010673351521783359,0.0005519910086303076,0.00016957678781265426,0.00027295200240774937,0.00017599872329716206,5.756150753824182e-05,6.688489690757756e-05,0.0001844944619721839,1.6080170650777948e-05,7.249090737833869e-05
mape_test_IMF2,158.72655454148807,230.97011474417783,534.5676697069131,175.4079265035267,320.98859855339776,215.12969084606536,239.60594443480025,161.1703059530399,255.55732506588132,87.00437125202694
mse_test_IMF3,1.9486299097628154e-05,2.1172481418666413e-05,5.871822154547709e-06,1.2549337651936672e-05,6.4695870794418235e-06,4.022738552013089e-06,1.4625067946582193e-05,5.807872922687325e-05,3.6955569985695643e-06,1.4846568612897083e-05
mape_test_IMF3,36.8909298827033,24.281991239103085,26.952695621569262,66.74971847513513,62.26623706251752,31.580009779836793,45.92601456543821,213.50363633719178,30.265246597797525,22.056278356774627
mse_test_IMF4,0.0001809026584923711,0.0005779458037482393,0.00011459547743958123,0.0003244054537255137,0.0003398472426432676,2.8214552523917706e-05,0.00011411555071219457,0.0012844195467013454,2.18322921709943e-05,0.00038145420398352136
mape_test_IMF4,62.88627983179922,477.2591139383222,60.777783303920316,90.03570828258883,56.60896740184778,211.44435431503078,226.25480481015958,185.33198255776827,151.19589807769077,277.50356254236186
mse_test_IMF5,0.00011343901403852811,0.00013866052177467623,2.3306239090404284e-05,0.0001675478781950709,0.0001568361377973056,0.00014187962111345063,4.439500895713664e-05,0.00010804282751575603,4.682163628025397e-05,0.00013327997016005026
mape_test_IMF5,2.52460494990665,29.84506640421166,2.0481487341955216,47.81543599499648,9.150148144738699,4.472352365438588,3.7031248926271907,75.84432601697205,29.05682030256672,55.51242687686343
mse_test_IMF6,,9.615574066461268e-06,,8.434143925463404e-06,1.7213715022618148e-06,,6.972443253374843e-07,1.0052894376232936e-05,5.413681141562106e-06,0.00028709705532513205
mape_test_IMF6,,0.5695932746126975,,0.43521654915944774,0.17467796823559104,,0.13274173429178718,0.6716645867292673,1.3117525081294712,6.143616883001541
