,PETR4,VALE3,BOVA11,ITUB4,BBDC4,B3SA3,BBAS3,ABEV3,MGLU3,VVAR3
mse_test_IMF1,0.0005904016171230579,0.0013192140068155104,0.00036797544048314365,0.0006383065877112054,0.00036608356268420333,0.0001582758986786606,0.0002656673719713829,0.0007636537282721111,9.024674520111324e-05,0.0005284918552618621
mape_test_IMF1,176.34519078887368,226.59481714459133,112.74026070881365,117.01829769980382,147.43639279228614,352.2700777514587,254.00895535438096,135.07796616600868,275.26638113961775,226.87930390002498
mse_test_IMF2,4.464080268251456e-05,0.0003916116309435007,5.271109656546205e-05,0.0001171513517019149,0.0001165125982463407,2.5728412993911817e-05,4.9335431303404376e-05,0.00021729530795593527,1.3916588065457993e-05,9.898425240270398e-05
mape_test_IMF2,353.48370221087487,165.19169361128803,195.89614601452243,223.52390800391163,293.739291432172,75.19344789544104,93.94561847741193,164.17918418281482,141.1703987094479,84.05510058872242
mse_test_IMF3,3.8850121547671864e-06,1.460704699579301e-05,5.9174100668775305e-06,1.6020529564222554e-05,1.9186114608190116e-06,1.3320851177994714e-06,0.000105523829140339,7.627262696179685e-06,1.7397454445241045e-06,1.0958237090324296e-05
mape_test_IMF3,16.18600930597125,29.43528893925807,27.831980165282644,32.15737498564824,38.9667416440059,30.76831141133214,204.3172013656937,93.59534831488358,12.791805044814787,19.504108039567434
mse_test_IMF4,6.23249721503286e-05,8.093920990365684e-05,2.590664886082014e-05,4.863005611736356e-05,3.225013793383756e-05,5.613176013465356e-06,3.3796529852560386e-05,9.598240295107846e-05,2.407635510299754e-06,4.168912112556972e-05
mape_test_IMF4,49.74681710778136,52.009114486408194,25.26650725200637,41.5908551359189,113.91886554063886,55.80763855727275,26.339828510996092,31.046149863003997,68.67339327572985,104.44929645843123
mse_test_IMF5,1.8385924332904127e-05,2.6500556915906204e-05,1.0924972657237815e-05,2.6625475619996692e-05,1.8136848841851698e-05,3.232158524143623e-06,1.5990687653842347e-05,5.199393229417257e-06,2.6238232672056617e-06,1.7169389234423194e-05
mape_test_IMF5,1.33953723584599,13.807397280480998,1.0429049948813014,10.535651826007419,5.540659722021828,12.735171105766776,5.151575211107468,26.489529045984263,13.18021086960417,17.18661376188579
mse_test_IMF6,,2.4714324041332e-06,,1.932884164487108e-06,1.0879785153094939e-06,6.795357561059161e-06,1.0960922106454009e-06,1.7749764905621116e-06,4.1873026079585545e-06,1.055103343663306e-05
mape_test_IMF6,,0.3012572358347726,,0.24204155025335455,0.17999316388160277,0.6996338502505701,0.1836708918168724,0.2345728402606025,0.8145206716043867,1.0628562771335843
