,PETR4,VALE3,BOVA11,ITUB4,BBDC4,B3SA3,BBAS3,ABEV3,MGLU3,VVAR3
mse_test_IMF1,0.00040836957141828406,0.0012687590962546502,0.0003471385336345167,0.0005978113392721098,0.00029643709919090926,0.00012939650413779628,0.000245104914965716,0.0006925005634826578,6.370986478521396e-05,0.0005216511373385179
mape_test_IMF1,121.13816362460588,140.37317400899155,139.0284974374528,148.14394539061593,107.94059763122472,119.62233775934645,151.82717454762675,111.50324479209684,128.97233591247294,248.19930371307044
mse_test_IMF2,5.913651197953617e-05,0.000373689070365102,9.628868824678209e-05,9.420648330660575e-05,0.00035656568576266826,2.6461110628968256e-05,3.1737099698627336e-05,0.00014445023702856798,4.818042448045467e-05,0.0001081232242607152
mape_test_IMF2,108.81020677533581,734.9733889251122,119.47837948246496,446.38578111394577,242.3898855712244,172.19928916879422,121.4065108642018,150.09469085016622,269.64884254044136,290.60645347185545
mse_test_IMF3,4.949335184625151e-05,8.161379795280608e-05,1.870017770960807e-05,9.390458429786302e-05,4.017874030122938e-05,2.5748016482085263e-05,2.1181293361614704e-05,5.582000655579068e-05,4.2671613982056744e-05,5.72055827223264e-05
mape_test_IMF3,54.02052648163409,183.4244484046192,78.87476905050256,66.45773504354241,207.03758985013502,167.86405540481502,35.775856867324514,170.84605956330466,201.60208401204014,113.34471880611623
mse_test_IMF4,0.0002348813131807566,5.875258140879884e-05,7.432648948074908e-05,0.000390211175974446,0.00016561964789829414,1.892436891710038e-05,7.56626602200641e-05,0.00031984822229983367,1.4015240110644343e-05,0.00011503032782240429
mape_test_IMF4,73.76492830122235,73.65157169471426,42.27626821406469,66.47712821462622,48.38489111934669,176.9817852068662,47.587728617306844,121.42511780439011,2008.0350748258923,82.12237115983058
mse_test_IMF5,5.682193172929615e-05,7.30637030414221e-05,6.119128283037504e-05,0.00016613697363100841,0.00023931529666627462,5.849057178743608e-06,1.974508866760257e-05,7.279842230221196e-05,5.440314911662163e-05,0.0001043627507189292
mape_test_IMF5,1.752107172661554,24.67269647670932,1.5687658427306663,18.69408211773177,12.641164459805637,20.645531036697072,2.9587441832155323,68.10408228977136,39.0122308032644,47.78612486547252
mse_test_IMF6,,8.432070868944073e-05,,7.535136301123122e-06,0.0003795821732490007,1.9539670717035287e-05,1.0855240373446344e-05,4.83914827242461e-06,1.8851456695949703e-06,8.88219596345841e-06
mape_test_IMF6,,1.2871928430175303,,0.39519664052900316,3.3150605430850284,1.3197882011505144,0.4494339686145013,0.43856277661319276,0.521656037485549,0.9693532290127057
